,name,region,X,Y
774,Inchfad 13 Year Old Pedro Ximénez Cask Finish (Darkness),Highland Whisky,-0.9654036188253017,0.3172955607102819
775,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.3470466882026569,0.2813460142519863
776,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.3470466882026569,0.2813460142519863
777,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.9600968798107891,0.14295908749837477
778,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.9600968798107891,0.14295908749837477
779,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.3470466882026569,0.2813460142519863
780,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.3470466882026569,0.2813460142519863
781,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.9600968798107891,0.14295908749837477
782,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.9600968798107891,0.14295908749837477
783,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.3470466882026569,0.2813460142519863
784,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.3470466882026569,0.2813460142519863
785,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.9600968798107891,0.14295908749837477
786,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.9600968798107891,0.14295908749837477
787,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.3470466882026569,0.2813460142519863
788,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.3470466882026569,0.2813460142519863
789,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.9600968798107891,0.14295908749837477
790,Inchgower 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.9600968798107891,0.14295908749837477
792,Glen Spey 21 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.32752044007491043,-0.08822860734342475
793,Glenburgie 23 Year Old 1995 (cask 6541) - Cask Strength Collection (Signatory),Speyside Whisky,-0.3138359344302162,-0.49871445547956783
794,Tomintoul 19 Year Old 2000 (cask 1) - Pedro Ximénez Sherry Butt Matured,Speyside Whisky,0.3269376976310681,-0.1169462319356297
795,Auchroisk 12 Year Old 2007 (cask 816839) - Lady of the Glen (Hannah Whisky Merchants),Speyside Whisky,-0.06770887045028148,-0.16634704172529383
796,Annandale Man O’Sword Sherry Cask (cask 760),Lowland Whisky,-0.156292303467015,0.4090125760405199
797,The Glenrothes 25 Year Old - Soleo Collection,Speyside Whisky,-0.02511827433794811,-0.08696442940076005
798,Tomintoul 10 Year Old 35cl,Speyside Whisky,0.3440655092775622,-0.2782514555943217
799,Speyside 22 Year Old 1998 (cask 1283) - The Whisky Cellar,Speyside Whisky,-0.4988247555367962,-0.056415717805138654
800,Glentauchers 1996 (bottled 2018) (cask 7839) - Samaroli,Speyside Whisky,0.13613294991515273,-0.37858934399351896
801,Glentauchers 20 Year Old 1997 (cask 3844) - Candlelight Series (Whisky Illuminati),Speyside Whisky,-1.1407984319605333,-0.2824363612856693
802,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.24364624464444481,-0.0725476719172406
803,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.24364624464444481,-0.0725476719172406
804,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.5785356434176172,-0.11909694639701368
805,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.5785356434176172,-0.11909694639701368
806,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.24364624464444481,-0.0725476719172406
807,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.24364624464444481,-0.0725476719172406
808,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.5785356434176172,-0.11909694639701368
809,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.5785356434176172,-0.11909694639701368
810,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.24364624464444481,-0.0725476719172406
811,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.24364624464444481,-0.0725476719172406
812,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.5785356434176172,-0.11909694639701368
813,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.5785356434176172,-0.11909694639701368
814,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.24364624464444481,-0.0725476719172406
815,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.24364624464444481,-0.0725476719172406
816,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.5785356434176172,-0.11909694639701368
817,Craigellachie 11 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.5785356434176172,-0.11909694639701368
818,Inchfad 4 Year Old (cask 1301) - The Single Cask,Highland Whisky,-0.6050128622328548,0.8669213283923498
819,Inchgower 9 Year Old 2008 - Hepburn's Choice (Langside),Speyside Whisky,-0.8643115352102451,-0.4540693140109177
820,Bruichladdich 1988/30 - The Untouchable,Islay Whisky,0.21224235305117567,0.04821718472379001
821,Glen Grant 46 Year Old 1972 (cask 8240) - Exceptional Casks (Berry Bros. & Rudd),Speyside Whisky,0.6076633008529488,0.03444532570428427
823,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,-0.396225888562173,-0.5225291863006034
824,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,-0.396225888562173,-0.5225291863006034
825,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,0.01802858984578727,0.1012604889057723
826,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,0.01802858984578727,0.1012604889057723
827,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,-0.396225888562173,-0.5225291863006034
828,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,-0.396225888562173,-0.5225291863006034
829,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,0.01802858984578727,0.1012604889057723
830,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,0.01802858984578727,0.1012604889057723
831,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,-0.396225888562173,-0.5225291863006034
832,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,-0.396225888562173,-0.5225291863006034
833,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,0.01802858984578727,0.1012604889057723
834,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,0.01802858984578727,0.1012604889057723
835,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,-0.396225888562173,-0.5225291863006034
836,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,-0.396225888562173,-0.5225291863006034
837,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,0.01802858984578727,0.1012604889057723
838,Glengoyne 7 Year Old 2007 (bottled 2014) - Hepburn's Choice (Langside),Highland Whisky,0.01802858984578727,0.1012604889057723
839,Glengoyne 9 Year Old 2008 - Hepburn's Choice (Langside),Highland Whisky,-0.1451085217896937,-0.07190261138139857
840,Tomatin 11 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.11987549410342603,-0.27711698752791114
841,Glen Spey 11 Year Old 2009 (cask 110805728) - Dimensions (Duncan Taylor),Speyside Whisky,0.01241499936165845,-0.09427901658236047
842,Bowmore 18 Year Old 2001 (Release No.11715) - The Stories of Wind & Wave (The Character of Islay Whisky Company),Islay Whisky,-0.2816219402162678,0.6928084948657376
843,Aberfeldy 21 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.5173510823493326,-0.004930544112427077
844,Glen Garioch 29 Year Old (That Boutique-y Whisky Company),Highland Whisky,0.4515097990062769,-0.41058726986973704
845,Teaninich 11 Year Old (That Boutique-y Whisky Company),Highland Whisky,0.11149747486046768,0.13399289684413415
846,Macduff 21 Year Old (That Boutique-y Whisky Company),Highland Whisky,0.274362704802435,-0.12344165993539923
848,Teaninich 12 Year Old 2007 (cask 702596) - The Whisky Cellar,Highland Whisky,-0.7721688959114941,0.1062271129608007
849,Glengoyne 9 Year Old - Batch 4 (That Boutique-y Whisky Company),Highland Whisky,-0.47907208839062276,-0.11550978879507287
850,Miltonduff 10 Year Old (That Boutique-y Whisky Company),Speyside Whisky,0.32652796483746416,-0.10233689121258693
851,Mortlach 26 Year Old (Special Release 2019),Speyside Whisky,0.35924311902779515,-0.08955308310392662
852,Auchroisk 9 Year Old 2011 - Hepburn's Choice (Langside),Speyside Whisky,-0.6109289309703791,-0.3113883194512055
854,Glen Moray 12 Year Old 2008 (cask 5586) - Lady of the Glen (Hannah Whisky Merchants),Speyside Whisky,-0.36415871085620966,-0.48321785817796103
855,Tobermory 12 Year Old (That Boutique-y Whisky Company),Island Whisky,-0.4566596994252214,-0.2465398747898161
856,Benrinnes 40 Year Old 1979 - Old & Rare Platinum (Hunter Laing),Speyside Whisky,0.3126897156423426,0.10662890011137544
857,Tullibardine 10 Year Old 2007 (cask CM243) - The Golden Cask (House of Macduff),Highland Whisky,-0.5686160407851967,0.21216600928323898
858,Tullibardine 8 Year Old 2011 (cask 9376) - The Cooper's Choice (The Vintage Malt Whisky Co.),Highland Whisky,-0.1381687647530563,-0.27622281848169705
859,Ardmore 1999 (bottled 2018) - Distillery Labels (Gordon & MacPhail),Highland Whisky,0.3563994086883975,-0.5383326989573699
860,Glen Elgin 18 Year Old 1998 (Special Release 2017),Speyside Whisky,0.053933468246783495,-0.07631157717874941
861,Craigellachie 12 Year Old 2007 (cask 314992) - Rest & Be Thankful,Speyside Whisky,-0.4513434419125147,0.38112508474238627
862,Rosebank 26 Year Old (That Boutique-y Whisky Company),Lowland Whisky,-0.033923401263110754,-0.1270421918030173
863,Glen Grant 22 Year Old 1998 (cask 13212) - Lady of the Glen (Hannah Whisky Merchants),Speyside Whisky,-1.036793162816004,-0.2488697848629721
864,Mannochmore 10 Year Old 2009 (cask 1387) - The Single Cask,Speyside Whisky,-0.6876294280244677,-0.2464239347932754
865,Ardmore 14 Year Old 2006 (cask 801024) - The Whisky Cellar,Highland Whisky,-0.35906404309912654,0.7454021440841516
866,Tomatin 21 Year Old - Batch 1 (That Boutique-y Whisky Company),Highland Whisky,-0.18028404031122597,-0.4599752518291478
867,Teaninich 9 Year Old 2007 (cask CM229) - The Golden Cask (House of Macduff),Highland Whisky,-0.8010943152550396,0.1353043059129316
869,Glen Elgin 12 Years Old 2007 (Parcel No.3) - Reserve Casks (The Single Malts of Scotland),Speyside Whisky,-0.9341775058692704,0.10401432063516405
870,Mortlach 25 Year Old - Distillery Labels (Gordon & MacPhail),Speyside Whisky,-0.5032301978666925,-0.12765396553444486
871,Longmorn 28 Year Old 1988 (cask 14357) - Mackillop's Choice,Speyside Whisky,-0.04675792674298568,-0.10348926545985473
872,Croftengea 11 Year Old 2007 (cask 209) - The Single Cask,Highland Whisky,0.042519460352616306,0.7256822914160102
873,Tomatin 11 Year Old 2007 - Poise and Perseverance,Highland Whisky,0.6409683818504028,-0.2077778774397282
874,Braeval 23 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-1.2255340244739654,0.10313989968161094
875,Caperdonich 22 Year Old 1997 (cask 19130) - Lady of the Glen (Hannah Whisky Merchants),Speyside Whisky,-0.14204667067858462,-0.16028537827539482
876,Highland Park 15 Year Old 2003 (cask 4460) - Saxo (The Founders Series),Island Whisky,-0.5324958318255675,-0.0069523833553793435
877,Caperdonich 23 Year Old (That Boutique-y Whisky Company),Speyside Whisky,0.5317406270318248,-0.33202584036223787
878,Tullibardine 11 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.4031881234294079,-0.1222300675315635
880,Speyburn 18 Year Old 2001 (cask 701503) - Mackillop's Choice,Highland Whisky,-0.8329892402447887,0.2835331960697268
881,Allt-á-Bhainne 1995 (bottled 2018) (cask 187836) - Samaroli,Speyside Whisky,0.3063248597140273,0.1237525564897734
882,Allt-á-Bhainne 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.22809201206261565,-0.3154091205727788
883,Bowmore 16 Year Old 2003 (Release No.11697) - The Stories of Wind & Wave (The Character of Islay Whisky Company),Islay Whisky,-0.5212132438178236,0.6601369642067538
884,Caperdonich 22 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.20880790520506182,0.2541179241606368
886,Tomintoul 13 Year Old Bourbon Cask #FFB198,Speyside Whisky,0.21048130956317196,-0.27782267819785966
887,Glenburgie 26 Year Old 1989 - Whisky is Class...ical (Silver Seal),Speyside Whisky,-0.42557773553192313,-0.2210459307619742
888,Highland Park 25 Year Old - 1990s,Island Whisky,0.19540165884098637,0.3801124719641633
889,Speyburn 8 Year Old 2007 - Young Rebels Collection No.1 (Hidden Spirits),Highland Whisky,-0.7612971586584585,0.11231300263380672
890,Benromach Château Cissac Wood Finish 2010 (bottled 2018),Speyside Whisky,0.12171919200971767,-0.13346462671897297
891,Aberlour 9 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.4297970959256924,-0.1347046675820817
892,Tomintoul 18 Year Old Bourbon Cask #37,Speyside Whisky,-0.14527990962629345,-0.32440377428405076
893,Teaninich 20 Year Old 1999 (cask 302864) - Chieftain's (Ian Macleod),Highland Whisky,-0.9163515673313066,0.13517779309582634
894,Convalmore 32 Year Old 1984 (Special Release 2017),Speyside Whisky,0.30654689270180435,-0.06458882221338408
895,The Glenlivet 18 Year Old Carmaferg - Single Cask Edition,Speyside Whisky,-0.6039595646420237,-0.013386648775300408
896,Glen Elgin 20 Year Old 1995 - Whisky is Class...ical (Silver Seal),Speyside Whisky,-0.4954171085081561,-0.3505744118702105
897,Balvenie 56 Year Old 1962 (cask 5575) - The Balvenie DCS Compendium Chapter Five,Speyside Whisky,0.3120196973896807,-0.26713471848270104
898,Mortlach 1969 (bottled 2019)  - Private Collection (Gordon & MacPhail),Speyside Whisky,0.2182555353263797,-0.15544860279872738
899,Dallas Dhu 50 Year Old 1969 - Private Collection (Gordon & MacPhail),Speyside Whisky,0.3684296418697298,-0.11778976056386553
900,Glenfiddich Finest Solera - Cask Collection,Speyside Whisky,0.6962889902181824,-0.24067622538757225
901,Blair Athol 7 Year Old 2013 (cask 311432C)  - The Single Cask,Highland Whisky,-0.703734734466089,0.40796428777878396
902,Glenrothes 23 Year Old 1997 (cask 18215) - The First Editions (Hunter Laing),Speyside Whisky,-0.05668332651063851,-0.20725239835039666
903,Caol Ila 8 Year Old 2012 (cask 331912) -  The Cooper's Choice (The Vintage Malt Whisky Co.),Islay Whisky,0.3690199447327012,1.0419395450676743
904,Bowmore 18 Year Old 2002 (Release No.11723) - The Stories of Wind & Wave (The Character of Islay Whisky Company),Islay Whisky,0.4310655279442141,0.5581997742442261
905,Glentauchers 9 Year Old 2010 - Hepburn's Choice (Langside),Speyside Whisky,-0.021269661862835826,-0.16045530960963428
906,Benrinnes 9 Year Old 2010 - Hepburn's Choice (Langside),Speyside Whisky,-0.7396247847255946,-0.009150421637510037
907,Teaninch 11 Year Old 2009 (cask 67717567) - Dimensions (Duncan Taylor),Highland Whisky,0.44624742844555665,-0.13621214461622944
908,Bowmore 16 Year Old 2003 (Release No.11698) - The Stories of Wind & Wave (The Character of Islay Whisky Company),Islay Whisky,-0.8297643921908254,0.8684723404765364
909,Caol Ila 50 Year Old 1968 - Private Collection (Gordon & MacPhail),Islay Whisky,0.19581818633881526,0.23514787883139307
910,Benriach 12 Year Old 2008 (cask 74189) - Dimensions (Duncan Taylor),Speyside Whisky,0.1330957630206676,-0.29089868049922835
911,Kinclaith 35 Year Old 1969 (Signatory),Lowland Whisky,-0.6090399809650462,0.12264383006886967
912,Ardbeg 24 Year Old Pedro Ximénez Cask Finish (Darkness),Islay Whisky,0.4733552554339516,0.17016780848074542
913,Tomintoul 13 Year Old 2005 (cask 10) - The Cooper's Choice (The Vintage Malt Whisky Co.),Speyside Whisky,-0.12963711447218743,-0.4645902379605131
914,Glen Moray 11 Year Old 2007 (cask 5742) - The Single Cask,Speyside Whisky,-0.9404084674904961,0.05838943811349025
915,Inchmurrin 22 Year Old 1998 (cask 1) - Lady of the Glen (Hannah Whisky Merchants),Highland Whisky,-0.6025363092468081,-0.5083883943248424
916,Strathmill 11 Year Old 2010 (cask 8017063) - The Cooper's Choice (The Vintage Malt Whisky Co.),Speyside Whisky,-0.3096066707647993,-0.3447314019627269
917,Craigellachie 13 Year Old 2006 (cask CM257) - The Golden Cask (House of Macduff),Speyside Whisky,-1.0388200408806156,0.09347933156753886
918,Bowmore 16 Year Old 2003 (Release No.11699) - The Stories of Wind & Wave (The Character of Islay Whisky Company),Islay Whisky,-0.7129592772406134,0.4496304044881535
919,Aultmore 38 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.3077277612818049,0.2066208903718889
920,Auchroisk 12 Year Old 2009 (cask GD-AUC09) - Single Cask Series (GreatDrams),Speyside Whisky,-0.015646859013532383,-0.45460234324012716
921,Glen Moray 16 Year Old 2005 (cask 18663) - Old Malt Cask (Hunter Laing),Speyside Whisky,-0.959255278616203,-0.23616990310314498
922,Craigellachie 7 Year Old 2013 - Single Cask Series (GreatDrams),Speyside Whisky,0.14124538116183982,0.6154346069612139
923,Mannochmore 12 Year Old 2009 (cask 917) - Auld Goonsy's Malt,Speyside Whisky,-0.469315404441767,-0.32809128837178925
924,Bunnahabhain 30 Year Old 1990 (cask 146565) - Xtra Old Particular (Douglas Laing),Islay Whisky,-0.0501711439446699,0.3876705998299186
925,Blair Athol 12 Year Old 2008 (casks 1909775/77/78/79) - Benchmark (Murray McDavid),Highland Whisky,0.1535880286182162,-0.458012345991739
926,Fettercairn 8 Year Old 2012 (cask GD-FC12) - Single Cask Series (GreatDrams),Highland Whisky,0.07408342194143314,-0.26740799940394755
928,Ardmore 12 Year Old 2008 (cask 706110) - Auld Goonsy's Malt,Highland Whisky,0.02498851573646846,0.8325296164842826
929,Teaninich 13 Year Old 2008 (cask 709849) - Old Goonsy's Malt,Highland Whisky,-0.3256188297263513,0.034587837547544305
